year2,state,size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1984,56,e) 50 to 99,215,264,17902,18022,5,1.9,2,0.8,2619,681,1938,3.8,14.5,2858,,2598,,15.9,-239,-1.4,29,1,1,1,
1984,56,f) 100 to 249,93,109,16647,16308,6,5.6,3,2.8,3096,,,,19,2417,718,1699,4.4,14.8,679,4.2,29.6,1,1,1,
1984,56,g) 250 to 499,19,25,8101,8221,2,8.2,1,4.1,1951,,,,23.7,2190,,1644,,26.6,-239,-2.9,47.4,1,,,
1984,56,h) 500 to 999,8,8,5255,5360,0,0,0,0,184,0,184,0,3.4,394,0,394,0,7.4,-210,-4,6.8,0,,,
1984,56,m. ALL,12123,13191,134578,134584,1917,14.6,1834,13.9,28212,13698,14514,10.2,21,28220,10505,17715,7.8,21,-8,0,42,0,1145,1148,5522
1985,01,a) 1 to 4,32042,34884,83695,80892,7953,23.3,6476,19,30410,21602,8808,26.7,37.6,24803,17080,7723,21.1,30.7,5607,6.9,61.4,1,4411,4422,
1985,01,b) 5 to 9,13587,16218,109443,106984,1000,6.2,787,4.9,26042,12105,13937,11.3,24.3,21124,9577,11547,9,19.7,4918,4.6,39.4,0,465,472,5760
1985,01,c) 10 to 19,7148,8726,121381,118856,380,4.4,330,3.8,25344,9880,15464,8.3,21.3,20293,8667,11626,7.3,17.1,5051,4.2,34.2,0,179,180,4623
1985,01,d) 20 to 49,4483,5987,190216,184848,238,4,186,3.1,37414,14270,23144,7.7,20.2,26678,10808,15870,5.8,14.4,10736,5.8,28.8,0,89,89,5180
1985,01,e) 50 to 99,1433,1873,134108,131721,55,2.9,52,2.8,23099,7891,15208,6,17.5,18325,7085,11240,5.4,13.9,4774,3.6,27.8,0,26,26,3553
1985,01,f) 100 to 249,795,1051,160005,159476,14,1.3,16,1.5,20611,3541,17070,2.2,12.9,19552,4839,14713,3,12.3,1059,0.6,24.6,0,4,4,1042
1985,01,g) 250 to 499,261,331,116227,114101,3,0.9,2,0.6,15148,1744,13404,1.5,13.3,10895,,9429,,9.5,4253,3.8,19,1,,,
1985,01,h) 500 to 999,112,150,101107,100749,0,0,2,1.3,11845,0,11845,0,11.8,11130,,8294,,11,715,0.8,22,1,1,1,
1985,01,i) 1000+,51,61,116164,115808,0,0,0,0,9634,0,9634,0,8.3,8921,0,8921,0,7.7,713,0.6,15.4,0,,,
1985,01,m. ALL,59912,69281,1132346,1113435,9643,14.1,7851,11.5,199547,71033,128514,6.4,17.9,161721,62358,99363,5.6,14.5,37826,3.4,29,0,5175,5194,32527
1985,02,a) 1 to 4,5651,6059,,,1969,33.8,1496,25.6,,5525,,,,,,,,,,,,1,998,999,
1985,02,b) 5 to 9,2568,2873,19599,19238,220,7.7,171,6,5748,2601,3147,13.5,29.9,5026,2083,2943,10.8,26.1,722,3.8,52.2,0,119,121,1434
1985,02,c) 10 to 19,1426,1614,22724,22566,98,6.1,95,5.9,5926,2434,3492,10.8,26.3,5609,2519,3090,11.2,24.9,317,1.4,49.8,0,50,51,1318
1985,02,d) 20 to 49,757,895,28180,27601,36,4,30,3.4,6711,2239,4472,8.1,24.3,5552,1835,3717,6.6,20.1,1159,4.2,40.2,0,10,10,571
1985,02,e) 50 to 99,234,277,19925,19640,17,6.2,11,4,4708,2351,2357,12,24,4138,1565,2573,8,21.1,570,2.9,42.2,1,1,1,
1985,02,f) 100 to 249,133,158,24349,23587,3,1.9,2,1.3,4915,,,,20.8,3390,,2729,,14.4,1525,6.4,28.8,1,,,
1985,02,g) 250 to 499,32,33,13135,11394,1,3.1,0,0,4992,,,,43.8,1509,0,1509,0,13.2,3483,30.6,26.4,1,,,
1985,02,h) 500 to 999,8,9,6433,7059,0,0,1,10.5,319,0,319,0,4.5,1571,,102,,22.3,-1252,-17.8,9,1,,,
1985,02,i) 1000+,2,3,,,0,0,0,0,,0,,,,,,,,,,,,1,,,
1985,02,m. ALL,10811,11921,153563,149487,2344,20.1,1806,15.5,40778,16613,24165,11.1,27.3,32622,14201,18421,9.5,21.8,8156,5.5,43.6,0,1178,1182,6119
1985,04,a) 1 to 4,29842,31926,78003,73123,9408,30.9,6397,21,34862,26286,8576,35.9,47.7,25102,,7101,,34.3,9760,13.4,68.6,1,4304,4330,
1985,04,b) 5 to 9,12283,14904,104026,99489,1271,8.6,882,6,30885,15472,15413,15.6,31,21811,10670,11141,10.7,21.9,9074,9.1,43.8,0,549,550,6642
1985,04,c) 10 to 19,7152,8915,129342,122812,560,6.3,383,4.3,35739,14610,21129,11.9,29.1,22678,9880,12798,8,18.5,13061,10.6,37,0,228,229,5863
1985,04,d) 20 to 49,4390,5724,187970,178268,312,5.5,223,3.9,49444,18523,30921,10.4,27.7,30040,13572,16468,7.6,16.9,19404,10.8,33.8,0,104,104,6097
1985,04,e) 50 to 99,1454,1871,136409,129142,73,3.9,53,2.8,32943,9471,23472,7.3,25.5,18408,6776,11632,5.2,14.3,14535,11.2,28.6,0,18,18,2465
1985,04,f) 100 to 249,730,947,153981,146337,30,3.2,25,2.6,33877,9367,24510,6.4,23.1,18589,7354,11235,5,12.7,15288,10.4,25.4,0,11,11,3401
1985,04,g) 250 to 499,178,217,78665,74663,2,0.9,3,1.4,15026,,,,20.1,7021,1927,5094,2.6,9.4,8005,10.7,18.8,1,1,1,
1985,04,h) 500 to 999,66,71,51105,48229,1,1.4,1,1.4,11758,,,,24.4,6008,,4671,,12.5,5750,11.9,25,1,,,
1985,04,i) 1000+,45,52,130708,126101,1,1.9,0,0,18894,,,,15,9679,0,9679,0,7.7,9215,7.3,15.4,1,,,
1985,04,m. ALL,56140,64627,1050209,998164,11658,18.6,7967,12.7,263428,99263,164165,9.9,26.4,159336,69517,89819,7,16,104092,10.4,32,0,5215,5243,37097
1985,05,a) 1 to 4,22608,24032,55525,54301,5224,22,4497,19,19347,13524,5823,24.9,35.6,16898,,5393,,31.1,2449,4.5,62.2,1,3203,3231,8160
1985,05,b) 5 to 9,8687,9841,65715,64641,554,5.7,452,4.6,14876,6790,8086,10.5,23,12728,5413,7315,8.4,19.7,2148,3.3,39.4,0,303,303,3603
1985,05,c) 10 to 19,4861,5641,77723,76686,226,4,197,3.5,14956,5914,9042,7.7,19.5,12881,5050,7831,6.6,16.8,2075,2.7,33.6,0,121,122,3142
1985,05,d) 20 to 49,2693,3291,102341,100472,101,3.1,88,2.7,18357,5832,12525,5.8,18.3,14618,5179,9439,5.2,14.5,3739,3.8,29,0,50,51,2955
1985,05,e) 50 to 99,943,1187,84374,83414,26,2.2,38,3.2,13308,3522,9786,4.2,16,11387,5143,6244,6.2,13.7,1921,2.3,27.4,0,14,14,1958
1985,05,f) 100 to 249,530,661,102050,101102,11,1.7,15,2.3,14846,3555,11291,3.5,14.7,12950,4806,8144,4.8,12.8,1896,1.9,25.6,1,1,1,
1985,05,g) 250 to 499,179,216,73904,73900,1,0.5,4,1.8,7152,,,,9.7,7143,2615,4528,3.5,9.7,9,0,19.4,1,,,
1985,05,h) 500 to 999,59,72,50108,50287,1,1.4,2,2.8,6030,,,,12,6389,,4015,,12.7,-359,-0.7,24,1,1,1,
1985,05,i) 1000+,30,31,45630,45557,0,0,0,0,3507,0,3507,0,7.7,3361,0,3361,0,7.4,146,0.3,14.8,0,,,
1985,05,m. ALL,40590,44972,657370,650360,6144,13.8,5293,11.9,112379,40981,71398,6.3,17.3,98355,42085,56270,6.5,15.1,14024,2.2,30.2,0,3693,3723,21198
1985,06,a) 1 to 4,263790,281543,658748,632553,68417,25,51665,18.9,258284,183087,75197,28.9,40.8,205893,139434,66459,22,32.5,52391,8.3,65,0,33097,33240,88304
1985,06,b) 5 to 9,103819,122288,839955,818991,8750,7.2,7314,6,229306,106995,122311,13.1,28,187377,89412,97965,10.9,22.9,41929,5.1,45.8,0,4069,4093,49683
1985,06,c) 10 to 19,60368,74884,1060118,1034095,3797,5.1,3282,4.4,252851,98458,154393,9.5,24.5,200805,85491,115314,8.3,19.4,52046,5.1,38.8,0,1683,1690,43651
1985,06,d) 20 to 49,36284,49065,1557211,1532585,1977,4,1971,4,330789,114370,216419,7.5,21.6,281536,116584,164952,7.6,18.4,49253,3.2,36.8,0,765,770,43160
1985,06,e) 50 to 99,11838,17067,1214720,1204470,479,2.8,558,3.3,227466,65675,161791,5.5,18.9,206965,74778,132187,6.2,17.2,20501,1.7,34.4,0,189,189,25357
1985,06,f) 100 to 249,5454,8341,1303434,1275598,208,2.5,192,2.3,239687,61023,178664,4.8,18.8,184014,55254,128760,4.3,14.4,55673,4.4,28.8,0,65,65,18685
1985,06,g) 250 to 499,1443,2231,785507,774546,32,1.4,38,1.7,121636,21712,99924,2.8,15.7,99713,26987,72726,3.5,12.9,21923,2.8,25.8,0,11,11,8146
1985,06,h) 500 to 999,556,793,556975,550192,7,0.9,11,1.4,81243,9978,71265,1.8,14.8,67676,14198,53478,2.6,12.3,13567,2.5,24.6,1,2,2,
1985,06,i) 1000+,341,515,1282870,1259471,11,2.1,6,1.2,181474,48284,133190,3.8,14.4,134677,17484,117193,1.4,10.7,46797,3.7,21.4,1,1,1,
1985,06,m. ALL,483893,556727,9259538,9082501,83678,15.3,65037,11.9,1922736,709582,1213154,7.8,21.2,1568656,619622,949034,6.8,17.3,354080,3.9,34.6,0,39882,40061,282691
1985,08,a) 1 to 4,38643,41138,98436,95403,11047,27.5,9017,22.4,40789,30453,10336,31.9,42.8,34722,,9972,,36.4,6067,6.4,72.8,1,6281,6296,17197
1985,08,b) 5 to 9,15502,18123,122634,121654,1228,6.8,1179,6.5,31812,15016,16796,12.3,26.1,29852,14500,15352,11.9,24.5,1960,1.6,49,0,733,735,9020
1985,08,c) 10 to 19,8664,10091,140539,139236,526,5.2,513,5.1,32911,13333,19578,9.6,23.6,30304,13550,16754,9.7,21.8,2607,1.8,43.6,0,284,284,7317
1985,08,d) 20 to 49,5247,6457,205682,202925,317,4.9,295,4.6,45194,18680,26514,9.2,22.3,39680,16883,22797,8.3,19.6,5514,2.7,39.2,0,137,137,7803
1985,08,e) 50 to 99,1616,2127,151914,148547,80,3.8,54,2.6,29689,10684,19005,7.2,20,22954,7623,15331,5.1,15.5,6735,4.5,31,0,30,30,4037
1985,08,f) 100 to 249,826,1123,168826,168547,26,2.3,24,2.1,25307,7263,18044,4.3,15,24749,7396,17353,4.4,14.7,558,0.3,29.4,0,8,8,2725
1985,08,g) 250 to 499,175,224,77206,74405,2,0.9,0,0,11923,,,,16,6320,0,6320,0,8.5,5603,7.5,17,1,,,
1985,08,h) 500 to 999,74,85,61994,60966,1,1.2,1,1.2,8874,,,,14.6,6819,,5703,,11.2,2055,3.4,22.4,1,,,
1985,08,i) 1000+,55,63,134770,135040,0,0,0,0,9166,0,9166,0,6.8,9705,0,9705,0,7.2,-539,-0.4,13.6,0,,,
1985,08,m. ALL,70802,79431,1162001,1146723,13227,16.9,11083,14.1,235665,98226,137439,8.6,20.6,205105,85818,119287,7.5,17.9,30560,2.7,35.8,0,7473,7490,48099
1985,09,a) 1 to 4,34896,36513,85863,82054,7604,21.4,5686,16,29984,20081,9903,24.5,36.5,22366,,7827,,27.3,7618,9.2,54.6,1,3929,3931,
1985,09,b) 5 to 9,14459,16271,109965,107125,810,5,679,4.2,24875,9768,15107,9.1,23.2,19194,8272,10922,7.7,17.9,5681,5.3,35.8,0,435,435,5205
1985,09,c) 10 to 19,8275,9570,132795,129947,337,3.5,305,3.2,26033,8719,17314,6.7,20,20336,7868,12468,6.1,15.6,5697,4.4,31.2,0,165,165,4215
1985,09,d) 20 to 49,5218,6084,194287,190418,199,3.3,205,3.4,36682,11372,25310,6,19.3,28944,12074,16870,6.3,15.2,7738,4.1,30.4,0,86,88,5050
1985,09,e) 50 to 99,1832,2206,158832,155997,48,2.2,65,2.9,26365,6370,19995,4.1,16.9,20694,8745,11949,5.6,13.3,5671,3.6,26.6,0,20,20,2771
1985,09,f) 100 to 249,974,1269,196489,192735,33,2.6,23,1.8,30195,,,,15.7,22687,7328,15359,3.8,11.8,7508,3.9,23.6,1,6,6,1554
1985,09,g) 250 to 499,309,370,130875,130974,1,0.3,7,1.9,14294,,,,10.9,14491,4969,9522,3.8,11.1,-197,-0.2,21.8,1,1,1,
1985,09,h) 500 to 999,116,138,97386,95651,0,0,1,0.7,9654,0,9654,0,10.1,6184,,4868,,6.5,3470,3.6,13,1,,,
1985,09,i) 1000+,82,101,280325,277297,0,0,0,0,22491,0,22491,0,8.1,16435,0,16435,0,5.9,6056,2.2,11.8,0,,,
1985,09,m. ALL,66161,72522,1386817,1362198,9032,12.6,6971,9.7,220573,66241,154332,4.9,16.2,171331,65111,106220,4.8,12.6,49242,3.6,25.2,0,4642,4646,29480
1985,10,a) 1 to 4,5791,6058,14640,13977,1411,24.1,1018,17.4,5433,3849,1584,27.5,38.9,4106,,1293,,29.4,1327,9.5,58.8,1,635,636,1728
1985,10,b) 5 to 9,2760,3094,21103,20545,195,6.3,149,4.9,5105,2327,2778,11.3,24.8,3989,1886,2103,9.2,19.4,1116,5.4,38.8,0,88,88,1116
1985,10,c) 10 to 19,1581,1814,25371,24654,69,3.8,61,3.4,5227,1774,3453,7.2,21.2,3792,1605,2187,6.5,15.4,1435,5.8,30.8,0,32,32,807
1985,10,d) 20 to 49,938,1090,34497,33496,43,4,34,3.1,6611,2326,4285,6.9,19.7,4608,2015,2593,6,13.8,2003,5.9,27.6,0,10,10,546
1985,10,e) 50 to 99,311,358,26122,25374,11,3.1,9,2.5,4742,1490,3252,5.9,18.7,3245,1197,2048,4.7,12.8,1497,5.9,25.6,0,3,3,421
1985,10,f) 100 to 249,163,206,31718,31009,7,3.4,4,2,5645,1628,4017,5.3,18.2,4227,1069,3158,3.4,13.6,1418,4.6,27.2,0,,,
1985,10,g) 250 to 499,45,53,20245,18887,0,0,1,1.9,4462,0,4462,0,23.6,1745,,1166,,9.2,2717,14.4,18.4,1,,,
1985,10,h) 500 to 999,25,27,18053,18012,0,0,0,0,1320,0,1320,0,7.3,1239,0,1239,0,6.9,81,0.4,13.8,0,,,
1985,10,i) 1000+,14,23,53604,53421,0,0,0,0,4285,0,4285,0,8,3918,0,3918,0,7.3,367,0.7,14.6,0,,,
1985,10,m. ALL,11628,12723,245353,239375,1736,13.9,1276,10.2,42830,13394,29436,5.6,17.9,30869,11164,19705,4.7,12.9,11961,5,25.8,0,768,769,4618
1985,11,a) 1 to 4,7249,7663,17857,17147,1530,20.6,1123,15.1,6081,4289,1792,25,35.5,4660,3062,1598,17.9,27.2,1421,8.3,54.4,0,339,344,983
1985,11,b) 5 to 9,3299,3680,25263,24535,236,6.5,176,4.8,6198,2857,3341,11.6,25.3,4741,2193,2548,8.9,19.3,1457,6,38.6,0,45,48,606
1985,11,c) 10 to 19,2169,2468,34957,33970,122,5,83,3.4,7487,3041,4446,9,22,5512,2180,3332,6.4,16.2,1975,5.8,32.4,0,28,28,726
1985,11,d) 20 to 49,1427,1649,52418,51653,60,3.6,55,3.3,9768,3562,6206,6.9,18.9,8237,3241,4996,6.3,15.9,1531,3,31.8,0,10,10,703
1985,11,e) 50 to 99,488,548,39766,38810,14,2.6,14,2.6,7156,2063,5093,5.3,18.4,5244,1971,3273,5.1,13.5,1912,4.9,27,1,1,1,
1985,11,f) 100 to 249,276,305,47712,47727,8,2.6,11,3.6,8240,,,,17.3,8270,3566,4704,7.5,17.3,-30,0,34.6,1,2,2,
1985,11,g) 250 to 499,99,107,39042,37224,4,3.8,2,1.9,8262,2559,5703,6.9,22.2,4626,,3157,,12.4,3636,9.8,24.8,1,,,
1985,11,h) 500 to 999,39,43,31652,30351,2,4.7,1,2.4,6060,,,,20,3458,,2374,,11.4,2602,8.6,22.8,1,,,
1985,11,i) 1000+,27,31,75268,74283,0,0,1,3.2,7092,0,7092,0,9.5,5121,,2743,,6.9,1971,2.6,13.8,1,1,1,
1985,11,m. ALL,15073,16494,363935,355700,1976,12.2,1466,9,66344,23856,42488,6.7,18.7,49869,21144,28725,5.9,14,16475,4.7,28,0,426,434,6255
1985,12,a) 1 to 4,124503,134144,326332,308411,37296,28.9,26726,20.7,137380,102306,35074,33.2,44.5,101537,71577,29960,23.2,32.9,35843,11.6,65.8,0,18670,18723,49007
1985,12,b) 5 to 9,49463,59861,409166,395798,4468,7.5,3206,5.4,111470,54403,57067,13.7,28.2,84734,39156,45578,9.9,21.4,26736,6.8,42.8,0,2080,2085,25505
1985,12,c) 10 to 19,26697,33050,465611,451583,1789,5.4,1378,4.2,112665,46096,66569,10.2,24.9,84609,36152,48457,8,18.7,28056,6.2,37.4,0,815,817,21188
1985,12,d) 20 to 49,15218,20493,658606,641110,1061,5.2,812,4,153435,61994,91441,9.7,23.9,118442,48429,70013,7.6,18.5,34993,5.4,37,0,388,390,22919
1985,12,e) 50 to 99,4950,7107,507636,497032,244,3.4,212,3,99920,31752,68168,6.4,20.1,78711,28565,50146,5.7,15.8,21209,4.3,31.6,0,76,76,10251
1985,12,f) 100 to 249,2270,3492,532739,524749,90,2.6,68,2,91213,,,,17.4,75233,20250,54983,3.9,14.3,15980,3.1,28.6,1,26,26,7356
1985,12,g) 250 to 499,558,773,274355,267889,11,1.4,6,0.8,44969,7447,37522,2.8,16.8,32037,3697,28340,1.4,12,12932,4.8,24,1,2,2,
1985,12,h) 500 to 999,210,283,197120,195894,3,1.1,2,0.7,24192,4163,20029,2.1,12.3,21739,,18857,,11.1,2453,1.2,22.2,1,2,2,
1985,12,i) 1000+,125,152,324482,320690,1,0.7,1,0.7,39814,,,,12.4,32229,,28905,,10,7585,2.4,20,1,,,
1985,12,m. ALL,223994,259355,3696047,3603156,44963,17.8,32411,12.8,815058,337217,477841,9.4,22.6,629271,254032,375239,7.1,17.5,185787,5.1,35,0,22059,22121,140166
1985,13,a) 1 to 4,53435,57996,141833,133519,14938,26.8,10261,18.4,57174,42138,15036,31.6,42.8,40545,28376,12169,21.3,30.4,16629,12.4,60.8,1,6716,6738,
1985,13,b) 5 to 9,22743,27426,188124,180831,1903,7,1259,4.6,48751,22882,25869,12.7,27,34164,15355,18809,8.5,18.9,14587,8.1,37.8,0,700,703,8563
1985,13,c) 10 to 19,12781,16082,228913,219813,838,5.3,562,3.5,53565,22013,31552,10,24.4,35364,15056,20308,6.8,16.1,18201,8.3,32.2,0,279,281,7445
1985,13,d) 20 to 49,7832,10543,339001,328676,467,4.5,363,3.5,72208,27563,44645,8.4,22,51557,20960,30597,6.4,15.7,20651,6.3,31.4,0,160,168,9510
1985,13,e) 50 to 99,2696,3663,263015,255015,97,2.7,73,2,48369,12782,35587,5,19,32368,9804,22564,3.8,12.7,16001,6.3,25.4,0,19,19,2510
1985,13,f) 100 to 249,1446,2077,327416,317386,52,2.5,34,1.6,57399,15575,41824,4.9,18.1,37338,10110,27228,3.2,11.8,20061,6.3,23.6,0,8,8,2414
1985,13,g) 250 to 499,497,653,230773,229404,1,0.2,9,1.4,28081,,,,12.2,25342,5576,19766,2.4,11,2739,1.2,22,1,1,1,
1985,13,h) 500 to 999,191,235,165279,160398,3,1.3,1,0.4,18831,3610,15221,2.3,11.7,9070,,7832,,5.7,9761,6,11.4,1,,,
1985,13,i) 1000+,83,97,213695,203378,1,1,1,1,34395,,,,16.9,13761,,10650,,6.8,20634,10.1,13.6,1,,,
1985,13,m. ALL,101704,118772,2098049,2028420,18300,15.8,12563,10.8,418773,150046,268727,7.4,20.6,279509,109586,169923,5.4,13.8,139264,6.8,27.6,0,7883,7918,48982
1985,15,a) 1 to 4,10240,11028,26100,25406,2415,22.4,1922,17.8,9048,6673,2375,26.3,35.6,7660,,2452,,30.2,1388,5.4,60.4,1,1272,1274,
1985,15,b) 5 to 9,4458,5179,34692,34289,274,5.3,228,4.4,7523,3358,4165,9.8,21.9,6717,2803,3914,8.2,19.6,806,2.3,39.2,0,131,135,1680
1985,15,c) 10 to 19,2649,3138,43735,42651,150,4.8,96,3.1,8918,4000,4918,9.4,20.9,6749,2543,4206,6,15.8,2169,5.1,31.6,0,50,51,1346
1985,15,d) 20 to 49,1569,1951,61154,59895,75,3.9,51,2.6,11145,4530,6615,7.6,18.6,8627,2917,5710,4.9,14.4,2518,4.2,28.8,0,13,13,692
1985,15,e) 50 to 99,514,698,48083,47845,15,2.2,11,1.6,6972,2020,4952,4.2,14.6,6496,1458,5038,3,13.6,476,1,27.2,0,3,3,400
1985,15,f) 100 to 249,233,286,42074,41984,2,0.7,5,1.7,5584,,,,13.3,5403,1721,3682,4.1,12.9,181,0.4,25.8,1,1,1,
1985,15,g) 250 to 499,44,54,21441,20237,1,1.9,1,1.9,4199,,,,20.7,1791,,1286,,8.9,2408,11.8,17.8,1,,,
1985,15,h) 500 to 999,29,32,22047,21872,0,0,0,0,1556,0,1556,0,7.1,1206,0,1206,0,5.5,350,1.6,11,0,,,
1985,15,i) 1000+,14,14,21410,21467,0,0,0,0,507,0,507,0,2.4,621,0,621,0,2.9,-114,-0.5,4.8,0,,,
1985,15,m. ALL,19750,22380,320736,315646,2932,13.3,2314,10.5,55452,22103,33349,7,17.6,45270,17155,28115,5.4,14.3,10182,3.3,28.6,0,1470,1477,7716
1985,16,a) 1 to 4,10255,10954,26522,26003,2348,21.6,2095,19.3,9540,6468,3072,24.9,36.7,8501,,2752,,32.7,1039,4,65.4,1,1405,1410,
1985,16,b) 5 to 9,4381,5052,33792,33334,278,5.5,232,4.6,7793,3332,4461,10,23.4,6877,2902,3975,8.7,20.6,916,2.8,41.2,0,151,151,1884
1985,16,c) 10 to 19,2275,2707,36857,36772,93,3.4,93,3.4,6920,2526,4394,6.9,18.8,6750,2373,4377,6.5,18.4,170,0.4,36.8,0,51,51,1326
1985,16,d) 20 to 49,1232,1510,46603,46106,47,3.1,45,3,8553,2784,5769,6,18.6,7559,2566,4993,5.6,16.4,994,2.2,32.8,0,24,24,1360
1985,16,e) 50 to 99,321,423,29690,29440,9,2.1,9,2.1,4497,1166,3331,4,15.3,3996,1146,2850,3.9,13.6,501,1.7,27.2,0,3,3,355
1985,16,f) 100 to 249,133,163,24093,23884,0,0,2,1.2,2824,0,2824,0,11.8,2406,,1887,,10.1,418,1.7,20.2,1,1,1,
1985,16,g) 250 to 499,37,42,13648,13818,0,0,0,0,1544,0,1544,0,11.2,1883,0,1883,0,13.6,-339,-2.4,22.4,0,,,
1985,16,h) 500 to 999,23,25,17160,17240,0,0,0,0,588,0,588,0,3.4,750,0,750,0,4.4,-162,-1,6.8,0,,,
1985,16,i) 1000+,12,15,22019,24275,0,0,0,0,1694,0,1694,0,7,6205,0,6205,0,25.6,-4511,-18.6,14,0,,,
1985,16,m. ALL,18669,20891,250384,250872,2775,13.4,2476,11.9,43953,16276,27677,6.5,17.5,44927,15255,29672,6.1,17.9,-974,-0.4,35,0,1635,1640,9033
1985,17,a) 1 to 4,100795,107719,249294,244048,21237,20,18751,17.6,83655,57390,26265,23.5,34.3,73162,49723,23439,20.4,30,10493,4.3,60,0,12489,12526,32205
1985,17,b) 5 to 9,41893,48561,328303,322132,2679,5.5,2325,4.8,75416,32622,42794,10.1,23.4,63073,28271,34802,8.8,19.6,12343,3.8,39.2,0,1395,1406,17019
1985,17,c) 10 to 19,25257,29662,413486,406048,1226,4.1,1098,3.7,82662,32296,50366,8,20.4,67785,28955,38830,7.1,16.7,14877,3.7,33.4,0,536,538,14030
1985,17,d) 20 to 49,15861,19646,619356,613573,663,3.4,670,3.4,108164,38681,69483,6.3,17.6,96597,39459,57138,6.4,15.7,11567,1.9,31.4,0,256,256,14950
1985,17,e) 50 to 99,5684,7302,516544,513195,198,2.7,193,2.6,78717,27211,51506,5.3,15.3,72019,26618,45401,5.2,14,6698,1.3,28,0,54,54,7434
1985,17,f) 100 to 249,3003,4196,648673,642401,94,2.2,76,1.8,89304,,,,13.9,76760,22078,54682,3.4,11.9,12544,2,23.8,1,15,15,4236
1985,17,g) 250 to 499,840,1116,387471,388311,18,1.6,20,1.8,47372,12211,35161,3.1,12.2,49052,12729,36323,3.3,12.6,-1680,-0.4,24.4,0,4,4,2260
1985,17,h) 500 to 999,378,449,314996,312835,5,1.1,3,0.7,33861,7083,26778,2.3,10.8,29538,4339,25199,1.4,9.4,4323,1.4,18.8,1,1,1,
1985,17,i) 1000+,215,274,620142,624937,1,0.4,4,1.5,56549,,,,9,66139,8922,57217,1.4,10.6,-9590,-1.6,18,1,2,2,
1985,17,m. ALL,193926,218925,4098265,4067480,26121,12,23140,10.6,655700,237210,418490,5.8,16.1,594125,221094,373031,5.4,14.6,61575,1.5,29.2,0,14752,14802,98253
1985,18,a) 1 to 4,46776,50547,120527,117167,10510,21.2,8763,17.7,41585,28803,12782,24.6,35.5,34865,,10919,,29.8,6720,5.7,59.6,1,5735,5750,
1985,18,b) 5 to 9,20040,24053,162185,158417,1304,5.4,1101,4.6,36989,15936,21053,10.1,23.3,29453,13334,16119,8.4,18.6,7536,4.7,37.2,0,634,637,7745
1985,18,c) 10 to 19,11431,13838,193440,189400,575,4.2,531,3.8,38559,15001,23558,7.9,20.4,30478,13964,16514,7.4,16.1,8081,4.3,32.2,0,288,290,7506
1985,18,d) 20 to 49,6943,8865,281446,276063,311,3.5,264,3,50127,17816,32311,6.5,18.2,39361,15036,24325,5.4,14.3,10766,3.9,28.6,0,116,117,6736
1985,18,e) 50 to 99,2403,3133,223968,218163,88,2.8,77,2.5,37693,11729,25964,5.4,17.3,26083,10513,15570,4.8,12,11610,5.3,24,0,28,28,3866
1985,18,f) 100 to 249,1341,1789,276951,272717,28,1.6,33,1.8,37087,8108,28979,3,13.6,28618,9406,19212,3.4,10.5,8469,3.1,21,0,6,6,1394
1985,18,g) 250 to 499,396,468,158334,158083,1,0.2,1,0.2,14520,,,,9.2,14018,,13177,,8.9,502,0.3,17.8,1,,,
1985,18,h) 500 to 999,146,174,119055,121172,0,0,3,1.7,6969,0,6969,0,5.8,11203,3514,7689,2.9,9.2,-4234,-3.4,11.6,1,1,1,
1985,18,i) 1000+,88,118,282185,286942,2,1.7,0,0,19224,,,,6.7,28737,0,28737,0,10,-9513,-3.3,13.4,1,,,
1985,18,m. ALL,89564,102985,1818091,1798124,12819,12.6,10773,10.6,282753,108971,173782,6.1,15.7,242816,90554,152262,5,13.5,39937,2.2,27,0,6808,6829,43440
1985,19,a) 1 to 4,31065,33859,77684,78706,5597,16.3,6283,18.3,22556,14770,7786,18.8,28.7,24599,16428,8171,20.9,31.3,-2043,-2.6,57.4,0,4263,4278,10970
1985,19,b) 5 to 9,12796,15106,99126,99546,624,4.1,711,4.7,18793,7716,11077,7.8,18.9,19633,8674,10959,8.7,19.7,-840,-0.8,37.8,0,462,462,5603
1985,19,c) 10 to 19,6987,8157,110267,110088,269,3.3,280,3.4,18152,6893,11259,6.3,16.5,17793,7304,10489,6.6,16.2,359,0.3,32.4,0,149,151,3866
1985,19,d) 20 to 49,3753,4609,143833,142232,127,2.8,108,2.3,21740,7884,13856,5.5,15.3,18537,6472,12065,4.6,13,3203,2.3,26,0,45,45,2713
1985,19,e) 50 to 99,1203,1565,109493,107336,19,1.2,21,1.3,13722,2570,11152,2.4,12.8,9408,2636,6772,2.5,8.8,4314,4,17.6,0,9,9,1102
1985,19,f) 100 to 249,579,750,110590,110354,10,1.3,6,0.8,11914,,,,10.8,11441,1711,9730,1.6,10.4,473,0.4,20.8,1,2,2,
